Attractor #,Associated Cell Fate,Steady State Probability,ATM,p53,Mdm2,MdmX,Wip1,Cyc G, Pten ,p21,AKT,Cyc E,RB,E2f1,p14ARF,BCL-2,Bax,Caspase,
64363,,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,
64364,,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,
64365,,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,
64366,,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,
64367,,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,
64368,,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,
64369,,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,
64370,,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,
64371,,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,
64372,,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,
64373,,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,
64374,,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,
64375,,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,
64376,,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,
64377,,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,
64378,,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,
64379,,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,
64380,,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,
64381,,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,
64382,,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,
64383,,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,
64384,,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,
64385,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,
64386,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,
64387,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,
64388,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,
64389,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,
64390,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,
64391,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,
64392,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,
64393,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,
64394,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,
64395,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,
64396,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,
64397,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,
64398,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,
64399,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,
64400,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,
64401,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,
64402,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,
64403,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,
64404,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,
64405,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,
64406,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,
64407,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,
64408,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,
64409,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,
64410,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,
64411,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,
64412,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,
64413,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,
64414,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,
64415,Senescence,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,
64416,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,
64417,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,
64418,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,
64419,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,
64420,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,
64421,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,
64422,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,
64423,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,
64424,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,
64425,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,
64426,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,
64427,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,
64428,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,
64429,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,
64430,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,
64431,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,
64432,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,
64433,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,
64434,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,
64435,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,
64436,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,
64437,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,
64438,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,
64439,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,
64440,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,
64441,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,
64442,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,
64443,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,
64444,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,
64445,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,
64446,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,
64447,Senescence,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,
64448,Apoptosis,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,
64449,,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,
64450,,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,
64451,,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,
64452,,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,
64453,,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,
64454,,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,
64455,,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,
64456,,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,
64457,,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,
64458,,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,
64459,,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,
64460,,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,
64461,,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,
64462,,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,
64463,,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,
64464,,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,
64465,,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,
64466,,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
64467,,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,
64468,,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,
64469,,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,
64470,,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,
64471,,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,
64472,,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,
64473,,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,
64474,,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,
64475,,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,
64476,,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,
64477,,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,
64478,,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
64479,,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,
64480,,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,
64481,,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,
64482,,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,
64483,,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,
64484,,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,
64485,,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,
64486,,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,
64487,,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,
64488,,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,
64489,,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,
64490,,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,
64491,,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,
64492,,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,
64493,,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,
64494,,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,
64495,,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,
64496,,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,
64497,,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,
64498,,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,
64499,,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,
64500,,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,
64501,,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,
64502,,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,
64503,,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,
64504,,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,
64505,,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,
64506,,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,
64507,,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,
64508,,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,
64509,,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,
64510,,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
64511,,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,
64512,,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,
64513,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,
64514,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,
64515,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,
64516,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,
64517,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,
64518,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,
64519,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,
64520,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,
64521,,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,
64522,,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,
64523,,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,
64524,,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,
64525,,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
64526,,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,
64527,,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,
64528,,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,
64529,,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,
64530,,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,
64531,,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,
64532,,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,
64533,,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,
64534,,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,
64535,,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,
64536,,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,
64537,,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,
64538,,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,
64539,,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,
64540,,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,
64541,,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,
64542,,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,
64543,,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,
64544,,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,
64545,,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,
64546,,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,
64547,,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,
64548,,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,
64549,,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,
64550,,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,
64551,,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,
64552,,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,
64553,,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,
64554,,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,
64555,,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,
64556,,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,
64557,,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,
64558,,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,
64559,,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,
64560,,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,
64561,,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,
64562,,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,
64563,,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,
64564,,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,
64565,,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,
64566,,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,
64567,,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,
64568,,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,
64569,,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,
64570,,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,
64571,,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,
64572,,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,
64573,,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,
64574,,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,
64575,,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,
64576,,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,
64577,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,
64578,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,
64579,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,
64580,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,
64581,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,
64582,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,
64583,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,
64584,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,
64585,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,
64586,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,
64587,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,
64588,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,
64589,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,
64590,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,
64591,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,
64592,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,
64593,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,
64594,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,
64595,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,
64596,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,
64597,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,
64598,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,
64599,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,
64600,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,
64601,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,
64602,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,
64603,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,
64604,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,
64605,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,
64606,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,
64607,Senescence,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,
64608,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,
64609,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,
64610,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,
64611,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,
64612,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,
64613,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,
64614,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,
64615,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,
64616,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,
64617,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,
64618,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,
64619,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,
64620,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,
64621,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,
64622,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,
64623,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,
64624,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,
64625,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,
64626,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,
64627,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,
64628,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,
64629,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,
64630,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,
64631,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,
64632,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,
64633,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,
64634,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,
64635,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,
64636,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,
64637,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,
64638,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,
64639,Senescence,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,
64640,Apoptosis,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,
64641,,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,
64642,,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,
64643,,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,
64644,,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,
64645,,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,
64646,,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,
64647,,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,
64648,,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,
64649,,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,
64650,,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,
64651,,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,
64652,,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,
64653,,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,
64654,,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,
64655,,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,
64656,,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,
64657,,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,
64658,,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,
64659,,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,
64660,,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,
64661,,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,
64662,,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,
64663,,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,
64664,,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,
64665,,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,
64666,,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,
64667,,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,
64668,,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,
64669,,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,
64670,,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,
64671,,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,
64672,,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,
64673,,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,
64674,,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,
64675,,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,
64676,,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,
64677,,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,
64678,,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,
64679,,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,
64680,,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,
64681,,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,
64682,,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,
64683,,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,
64684,,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,
64685,,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,
64686,,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,
64687,,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,
64688,,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,
64689,,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,
64690,,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,
64691,,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,
64692,,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,
64693,,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,
64694,,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,
64695,,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,
64696,,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,
64697,,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,
64698,,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,
64699,,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,
64700,,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,
64701,,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,
